Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp045	1	0.0109	1.0272	10.04.2025 13:37:03	Ohne Kröte	r	-53.6479	-40.3415	-61.5572	-26.8185	-63.6811	-12.1682	-58.4959	1.3580	-46.4077	10.0196	-32.2215	13.5476	-18.4679	9.2197	-13.0224	4.1644	-7.5825	0.0455	-2.2737	-4.1827	3.2901	-8.4871
vp045	1	0.0232	1.0395	10.04.2025 13:37:03	Ohne Kröte	r	-55.0597	-42.3370	-62.8169	-27.4339	-64.9087	-13.0978	-59.1138	0.5102	-47.2612	8.8587	-32.4453	12.3164	-19.0863	9.0621	-13.8569	3.7209	-8.3112	-0.6067	-2.7138	-4.3572	2.4432	-9.0371
vp045	1	0.0355	1.0517	10.04.2025 13:37:03	Ohne Kröte	r	-55.5156	-43.2119	-63.4303	-28.7089	-65.6292	-13.6854	-59.1074	-0.5162	-47.2767	8.2988	-32.0871	11.3441	-19.4224	7.8408	-13.8587	2.3187	-8.3434	-1.5335	-2.5968	-4.9630	2.4615	-9.7069
vp045	1	0.0477	1.0640	10.04.2025 13:37:03	Ohne Kröte	r	-56.5720	-42.9461	-64.4482	-29.1095	-66.6147	-14.1492	-60.2395	-1.2862	-48.3949	7.3781	-34.4380	10.6303	-20.4888	8.0845	-15.4066	2.5088	-9.7515	-1.6853	-3.4978	-5.2828	1.4410	-10.1537
vp045	1	0.0600	1.0762	10.04.2025 13:37:03	Ohne Kröte	r	-59.4810	-43.1852	-65.9719	-29.3771	-67.9150	-14.7192	-61.2558	-1.1446	-48.8293	7.1410	-33.9989	10.4570	-20.4533	6.9568	-15.3790	1.2759	-9.7362	-2.4886	-3.3410	-5.9626	1.6861	-10.8415
vp045	1	0.0722	1.0885	10.04.2025 13:37:03	Ohne Kröte	r	-57.0026	-44.2986	-62.5652	-30.7183	-67.3306	-16.8472	-63.2279	-3.0810	-50.3694	6.0106	-35.8776	10.2244	-21.4469	8.1012	-16.3494	2.4288	-10.4142	-1.6981	-4.1850	-5.4224	1.1646	-10.0394
vp045	1	0.0845	1.1008	10.04.2025 13:37:03	Ohne Kröte	r	-57.3052	-43.7820	-65.0781	-31.8484	-69.0862	-16.9680	-63.0480	-3.0757	-50.5513	5.6522	-36.0977	10.1636	-21.4356	8.4249	-16.1638	3.0835	-10.7944	-1.2146	-4.8187	-5.0849	0.5200	-9.9979
vp045	1	0.0968	1.1130	10.04.2025 13:37:03	Ohne Kröte	r	-57.4374	-44.1226	-65.3455	-31.5003	-67.9611	-16.3394	-61.3604	-3.0259	-49.5540	5.4969	-35.1702	10.8958	-20.5082	8.2117	-15.3774	2.7780	-9.7970	-1.3451	-4.0403	-5.0704	0.9010	-9.8338
vp045	1	0.1090	1.1253	10.04.2025 13:37:03	Ohne Kröte	r	-56.9891	-44.3648	-63.7872	-31.0769	-66.3186	-16.7048	-59.4657	-3.2995	-47.7493	5.6624	-34.1456	11.1642	-20.1625	8.6349	-15.3637	3.2058	-9.4750	-0.7883	-3.5959	-4.3915	1.4994	-9.0665
vp045	1	0.1213	1.1376	10.04.2025 13:37:03	Ohne Kröte	r	-57.3198	-43.9175	-64.5139	-30.7951	-65.7863	-15.7291	-58.9897	-2.9470	-47.2132	6.4256	-33.1315	11.6644	-19.1219	8.7988	-13.7490	3.1611	-8.1894	-0.7600	-2.6191	-4.2247	2.8699	-8.7461
vp045	2	0.0086	1.2757	10.04.2025 13:37:08	Bitte Zigarette	r	-60.8161	-44.6823	-67.9360	-32.3623	-69.0207	-19.1299	-63.2385	-7.1096	-52.7545	3.6363	-38.9201	8.7655	-25.5527	6.2573	-19.0681	2.9209	-12.4616	-0.0025	-7.1542	-3.8157	-3.6001	-8.5770
vp045	2	0.0208	1.2880	10.04.2025 13:37:08	Bitte Zigarette	r	-59.8815	-44.2156	-68.1462	-31.9384	-69.4788	-18.3734	-63.7613	-5.7999	-52.5066	4.4832	-38.7637	8.5747	-24.3748	6.0553	-17.6500	2.3887	-11.6706	-0.5222	-6.5561	-4.6373	-3.1134	-10.3858
vp045	2	0.0331	1.3002	10.04.2025 13:37:08	Bitte Zigarette	r	-59.4137	-44.8097	-67.2247	-32.2125	-69.3826	-18.6059	-64.4174	-5.7778	-53.6296	4.1893	-39.6104	8.5585	-26.1468	6.1502	-19.3748	3.1803	-12.6412	-0.1409	-7.5558	-3.9063	-3.9721	-9.3555
vp045	2	0.0454	1.3125	10.04.2025 13:37:08	Bitte Zigarette	r	-58.9572	-45.2005	-67.2303	-32.7618	-69.4705	-18.5848	-64.5231	-5.5449	-53.7180	4.7941	-39.1931	8.9243	-25.7347	6.7611	-19.2035	3.7389	-12.5729	0.6769	-7.4222	-3.2248	-3.3110	-8.1151
