Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp023	5	0.0017	1.4515	03.03.2025 13:32:04	Ohne Luftfracht	r	-78.4235	-36.4741	-85.3603	-24.8821	-83.0031	-11.0067	-75.7670	0.6690	-63.7864	8.6388	-49.7733	8.7585	-37.5040	3.9624	-30.7142	2.1683	-23.6007	0.4194	-17.5612	-1.4502	-12.9972	-5.8474
vp023	5	0.0140	1.4638	03.03.2025 13:32:04	Ohne Luftfracht	r	-78.0126	-36.5610	-84.8025	-25.0700	-82.7894	-10.9040	-75.0557	0.4231	-63.5984	8.7270	-50.1480	9.9432	-37.0565	5.2494	-30.7655	4.6625	-23.8086	4.7509	-18.7970	6.5885	-13.8964	9.7472
vp023	5	0.0263	1.4761	03.03.2025 13:32:04	Ohne Luftfracht	r	-78.2845	-34.7361	-84.3415	-22.7496	-81.3283	-9.4753	-74.9606	2.1302	-62.6592	9.3616	-49.4667	10.0298	-37.4857	7.2491	-30.9710	7.5791	-24.6205	8.6691	-19.8545	11.0795	-14.8814	13.5785
vp023	5	0.0385	1.4883	03.03.2025 13:32:04	Ohne Luftfracht	r	-78.4470	-34.8318	-84.2943	-22.5222	-81.3744	-9.1994	-74.5752	2.0357	-62.8441	9.3765	-49.7495	9.9275	-37.4726	6.6271	-31.3564	5.6999	-25.2383	7.0030	-20.4027	9.4089	-15.6936	12.7422
vp023	6	0.0115	1.1169	03.03.2025 13:32:10	Danke Runde	r	-75.7729	-37.0124	-82.5670	-24.5617	-81.1124	-10.6365	-74.0530	1.8926	-61.4328	8.8884	-46.8903	7.4629	-34.2501	1.2606	-27.8233	-0.0186	-21.2694	-1.8797	-15.7819	-4.9938	-11.6031	-9.3936
vp023	6	0.0238	1.1292	03.03.2025 13:32:10	Danke Runde	r	-78.4654	-35.9979	-84.0069	-22.5325	-79.8897	-8.5861	-73.3925	3.0529	-61.3745	9.9861	-47.7265	8.4135	-36.0256	3.5374	-28.9240	2.0884	-22.3692	0.3499	-16.9491	-2.4428	-12.8517	-7.0661
vp023	6	0.0361	1.1415	03.03.2025 13:32:10	Danke Runde	r	-77.3935	-35.2093	-83.5152	-21.8677	-80.7702	-7.9715	-74.1976	2.9651	-61.7842	9.4261	-49.1948	9.1402	-37.0820	4.8155	-30.8749	4.4941	-24.2221	4.4708	-18.8560	3.9924	-13.0774	1.8861
vp023	6	0.0483	1.1537	03.03.2025 13:32:10	Danke Runde	r	-76.7722	-33.9823	-82.7208	-21.8150	-81.1951	-8.9435	-75.4785	2.3861	-64.4959	10.0608	-52.0760	10.6919	-40.1546	7.0842	-33.3916	7.1658	-26.7106	8.9057	-22.1678	10.4195	-16.3756	14.1251
vp023	6	0.0606	1.1660	03.03.2025 13:32:10	Danke Runde	r	-76.7400	-33.3581	-81.9263	-20.3106	-80.4084	-7.1599	-74.0820	4.1259	-62.3572	10.3361	-50.2869	10.1713	-38.1306	8.3331	-31.8892	9.3888	-26.4156	11.1633	-21.9105	13.1083	-16.5270	16.0956
vp023	6	0.0728	1.1782	03.03.2025 13:32:10	Danke Runde	r	-76.7862	-32.9713	-82.4142	-20.4928	-81.1000	-7.2028	-74.8916	4.2490	-62.3655	10.8051	-49.8854	10.0495	-37.4859	7.6897	-31.0652	7.9822	-25.0409	8.0260	-20.0704	7.9060	-14.5537	8.9241
