Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp023	1	0.0001	1.0697	03.03.2025 13:16:14	Bitte Befragung	r	-67.3563	-37.6675	-73.5953	-23.9667	-69.3897	-10.6079	-63.4845	1.6540	-51.4027	9.5515	-36.9406	7.2387	-25.3317	1.8795	-18.7969	0.3237	-11.7739	-0.1376	-5.1343	-0.6933	1.3337	-2.9562
vp023	1	0.0123	1.0820	03.03.2025 13:16:14	Bitte Befragung	r	-67.4956	-37.5942	-74.3810	-24.6538	-71.6268	-10.3997	-65.0167	1.7497	-53.2619	9.1007	-39.4044	7.6180	-26.9939	2.8451	-19.9070	0.9151	-13.1038	-0.0154	-6.6296	-1.7143	-0.4548	-5.5456
vp023	1	0.0246	1.0943	03.03.2025 13:16:14	Bitte Befragung	r	-66.1004	-36.6744	-74.1959	-24.7361	-71.8982	-10.4279	-65.4304	1.3830	-53.9337	9.3033	-39.7525	8.3837	-27.4367	4.1759	-20.3461	2.0323	-13.5574	0.8703	-7.3618	-1.0089	-1.0434	-4.6596
vp023	1	0.0369	1.1065	03.03.2025 13:16:14	Bitte Befragung	r	-68.0617	-37.8721	-75.2250	-26.3223	-72.9815	-11.8429	-66.9654	-1.0670	-55.2000	8.7395	-41.9954	10.2210	-29.3363	5.9947	-22.5217	5.2468	-15.6287	5.0497	-9.3193	4.4895	-3.6654	2.7179
vp023	1	0.0491	1.1188	03.03.2025 13:16:14	Bitte Befragung	r	-68.4346	-38.1948	-75.2527	-25.9946	-73.5488	-11.9023	-67.1135	0.3258	-55.9435	8.8088	-42.9160	10.8812	-30.2214	8.3376	-23.6285	8.2662	-17.3948	9.0544	-11.9090	10.0294	-5.2192	9.9796
vp023	1	0.0614	1.1310	03.03.2025 13:16:14	Bitte Befragung	r	-66.3185	-35.9687	-74.1495	-25.1686	-72.6860	-11.6457	-66.6607	-0.8980	-56.4359	8.6256	-43.7106	11.6510	-31.4615	8.8716	-24.8429	8.8057	-18.3641	10.6305	-14.4896	12.7287	-9.2328	17.2905
vp023	1	0.0736	1.1433	03.03.2025 13:16:14	Bitte Befragung	r	-67.6160	-36.1371	-74.7934	-24.7712	-72.9790	-11.5230	-66.3466	-0.2856	-56.1235	9.0376	-42.6744	11.7256	-30.6019	8.4133	-24.0274	7.4944	-17.7847	7.7023	-11.8695	8.4487	-4.2997	9.0722
vp023	2	0.0073	0.9491	03.03.2025 13:16:19	Bitte Fraktion	r	-67.2362	-36.3160	-74.4793	-24.8242	-72.8345	-10.4997	-67.2263	0.7480	-54.9967	8.7413	-41.4647	9.4202	-29.0139	4.8723	-22.1626	3.3992	-15.3302	1.8042	-9.7834	0.5728	-4.5793	-2.8642
vp023	2	0.0195	0.9614	03.03.2025 13:16:19	Bitte Fraktion	r	-66.4592	-35.0144	-74.2589	-24.3451	-73.0575	-11.0583	-67.3135	0.0489	-57.1240	8.6967	-43.9037	10.5961	-31.7770	6.9270	-24.7223	6.2724	-17.8777	7.3067	-13.2880	9.9113	-8.7346	14.2202
vp023	2	0.0318	0.9737	03.03.2025 13:16:19	Bitte Fraktion	r	-68.5733	-35.7575	-75.0749	-23.3356	-74.1768	-9.6973	-67.4313	1.4890	-56.4035	8.6803	-43.2730	10.8648	-31.0563	8.4280	-24.7214	7.8656	-18.3991	9.7123	-14.9201	12.8247	-10.5070	17.5124
