Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp004	6	0.0085	0.5717	11.02.2025 17:51:57	Bitte Kredit	r	-54.9216	-31.0985	-55.5833	-19.6770	-52.6763	-9.1552	-46.6263	-0.2843	-37.6212	6.2162	-28.1065	11.1404	-17.1250	11.2754	-11.7281	9.8160	-7.3895	6.2292	-4.4713	1.9112	-2.0743	-3.5226
vp004	6	0.0207	0.5839	11.02.2025 17:51:57	Bitte Kredit	r	-54.2681	-31.8709	-56.2420	-20.0639	-53.7169	-9.3892	-47.6045	-0.2610	-38.3039	5.8920	-29.1424	10.3172	-18.0410	11.1954	-12.2987	9.8983	-8.0207	6.4231	-4.8029	1.4800	-2.4622	-3.7137
vp004	6	0.0330	0.5962	11.02.2025 17:51:57	Bitte Kredit	r	-54.0733	-32.1389	-56.5553	-20.7144	-54.6875	-9.9927	-48.0451	-0.6917	-38.8770	5.1496	-28.9855	9.7475	-17.3445	11.0262	-11.8743	9.3177	-7.2583	5.8452	-4.3402	1.1453	-1.7777	-3.9791
vp004	6	0.0453	0.6084	11.02.2025 17:51:57	Bitte Kredit	r	-54.0831	-32.6565	-56.5540	-21.0586	-54.7406	-10.0677	-48.1000	-1.4256	-38.8381	4.0512	-29.1666	8.7575	-17.3254	10.5355	-12.2389	9.2611	-7.7716	5.9209	-4.5773	0.8340	-1.9815	-4.6528
vp004	6	0.0576	0.6207	11.02.2025 17:51:57	Bitte Kredit	r	-54.7247	-31.7406	-56.1732	-20.3144	-53.6190	-9.4110	-47.2838	-0.3917	-36.9548	4.6429	-27.0123	9.7421	-15.6264	10.2902	-10.0117	7.8241	-5.5778	3.6540	-3.5187	-0.8062	-1.3659	-6.1078
vp004	7	0.0073	0.8884	11.02.2025 17:52:01	Bitte Zigarette	r	-57.6213	-37.6715	-60.9387	-26.3148	-58.4236	-14.6025	-51.8621	-5.3638	-42.1069	1.0835	-32.1450	5.6025	-20.8981	4.8719	-15.3772	2.7985	-10.1885	0.6738	-5.2516	-1.7087	-0.6852	-4.7234
vp004	7	0.0196	0.9007	11.02.2025 17:52:01	Bitte Zigarette	r	-56.3355	-36.1141	-60.3175	-24.5349	-58.2155	-13.9696	-51.6986	-5.0595	-42.5207	1.1907	-32.5626	5.5376	-21.6268	4.8877	-15.9464	3.3395	-10.5798	1.2119	-6.0797	-1.8212	-1.7291	-5.5048
vp004	7	0.0319	0.9130	11.02.2025 17:52:01	Bitte Zigarette	r	-56.2987	-34.8183	-59.8054	-23.7774	-57.8054	-13.5351	-51.4029	-4.8954	-42.0547	1.2884	-31.6299	5.3095	-21.0009	4.8298	-15.6167	3.3116	-10.2515	1.4246	-5.8746	-1.4584	-1.5922	-4.9201
vp004	7	0.0441	0.9252	11.02.2025 17:52:01	Bitte Zigarette	r	-55.7419	-34.4579	-59.2740	-23.7815	-57.3442	-13.4085	-51.0307	-4.9056	-41.6545	1.1690	-31.7203	5.1163	-21.1647	4.8964	-15.7535	3.3268	-10.0111	1.6518	-4.9656	-0.8033	-0.6304	-4.1135
vp004	8	0.0119	0.6755	11.02.2025 17:52:06	Ohne Kröte	r	-53.4436	-34.4029	-54.4496	-21.8828	-52.4051	-11.0206	-46.2659	-1.0943	-38.7735	6.3184	-29.6948	10.6752	-19.5489	9.3522	-14.7287	7.0962	-10.2794	4.3934	-6.7861	0.3585	-4.0835	-4.0243
vp004	8	0.0242	0.6878	11.02.2025 17:52:06	Ohne Kröte	r	-53.6859	-34.6371	-55.1942	-22.4267	-53.2571	-11.4455	-47.4759	-1.7738	-39.0582	5.0839	-29.8872	9.7518	-19.2585	8.8734	-14.3276	6.7635	-9.7194	3.8032	-6.2159	-0.4767	-3.3133	-5.2791
vp004	8	0.0364	0.7000	11.02.2025 17:52:06	Ohne Kröte	r	-53.1787	-34.1014	-55.6351	-22.1756	-53.7244	-11.5882	-48.2707	-1.9925	-39.6488	4.2388	-30.7792	9.0527	-20.1659	8.4667	-14.6836	6.5167	-10.1843	4.0192	-6.3782	-0.2995	-3.0951	-5.0060
vp004	8	0.0487	0.7123	11.02.2025 17:52:06	Ohne Kröte	r	-54.0793	-34.9491	-55.9694	-22.2769	-54.6277	-11.5863	-48.8852	-2.2407	-40.5553	3.8588	-31.1113	8.5362	-20.3384	8.1711	-14.7868	6.3076	-10.4337	3.8026	-6.7071	-0.4906	-3.8470	-5.2974
vp004	8	0.0610	0.7245	11.02.2025 17:52:06	Ohne Kröte	r	-54.6939	-35.6353	-56.3723	-23.0477	-54.5807	-11.9512	-49.1862	-2.5341	-40.1363	3.4542	-31.1077	7.9030	-20.1921	8.2527	-15.0442	6.5327	-10.1504	3.8186	-6.7276	-0.4109	-3.5012	-5.2026
