Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp008	1	0.0070	1.7825	14.02.2025 13:07:28	Danke Einrichtung	r	-46.1613	-43.4685	-51.5955	-34.8694	-53.3283	-24.7999	-50.8370	-15.5111	-43.1702	-9.0958	-34.3974	-3.8447	-24.7629	-0.7580	-19.5131	0.5752	-14.1595	3.0357	-8.4717	4.8961	-2.5500	6.6651
vp008	1	0.0192	1.7947	14.02.2025 13:07:28	Danke Einrichtung	r	-46.1722	-41.2433	-52.3393	-32.6666	-54.1162	-22.9531	-51.1533	-13.8062	-43.1367	-7.9591	-34.6121	-3.4182	-25.8407	-0.3607	-20.8094	0.6309	-15.2002	2.6872	-9.4567	3.9332	-4.2734	4.6904
vp008	1	0.0315	1.8070	14.02.2025 13:07:28	Danke Einrichtung	r	-47.0200	-42.5813	-52.7884	-33.6987	-54.7404	-23.6804	-52.4306	-14.0093	-45.4016	-7.3306	-35.9273	-2.7132	-26.6934	0.3327	-21.5921	0.4291	-15.7833	1.6328	-9.4454	2.4618	-4.2493	2.5213
vp008	1	0.0437	1.8193	14.02.2025 13:07:28	Danke Einrichtung	r	-46.7002	-42.0459	-52.3921	-33.0883	-54.9285	-23.6599	-52.7279	-13.8401	-46.5881	-6.2076	-36.5586	-1.5633	-27.4050	1.5121	-21.5232	1.3916	-15.3250	2.1859	-9.4687	2.4741	-4.3049	2.3438
vp008	1	0.0560	1.8315	14.02.2025 13:07:28	Danke Einrichtung	r	-47.3503	-41.5617	-52.5031	-32.2730	-55.1996	-21.9802	-53.1805	-11.9628	-46.3777	-4.4051	-36.6620	0.7533	-26.2980	2.8913	-20.2135	3.0037	-14.4341	3.2997	-7.9444	3.5633	-2.1409	4.3492
vp008	1	0.0683	1.8438	14.02.2025 13:07:28	Danke Einrichtung	r	-46.9355	-41.2146	-51.6400	-31.6215	-54.6695	-21.4617	-52.7280	-11.6702	-46.1876	-3.5882	-36.5247	2.5303	-26.3830	4.2165	-20.3688	3.8475	-14.0831	4.3026	-8.6602	4.2523	-2.8767	5.7903
vp008	2	0.0096	1.7269	14.02.2025 13:07:34	Danke unkritisch	r	-46.7373	-41.4493	-49.5343	-31.5620	-54.8140	-22.0248	-54.4168	-11.9088	-49.8225	-2.3034	-39.9238	4.0840	-29.0261	4.4391	-23.0214	4.5681	-16.9351	4.7462	-12.3743	7.4849	-7.9595	11.3769
vp008	2	0.0219	1.7391	14.02.2025 13:07:34	Danke unkritisch	r	-47.3777	-41.1714	-51.6641	-31.4561	-54.8128	-21.4135	-53.9141	-10.5136	-48.7877	-1.3975	-38.7811	4.3085	-27.7230	4.9257	-22.1685	4.9206	-16.6955	5.0596	-11.7225	6.9970	-7.0851	10.0726
vp008	3	0.0065	1.3919	14.02.2025 13:07:39	Ohne Frost	r	-48.2080	-41.9780	-54.4783	-32.8169	-55.5406	-22.3623	-53.9506	-12.5006	-47.3813	-5.7231	-37.7778	-2.4396	-29.5862	0.0096	-24.4081	1.4486	-20.0099	3.9796	-16.2734	5.9800	-12.5729	9.3414
vp008	3	0.0188	1.4042	14.02.2025 13:07:39	Ohne Frost	r	-47.7959	-42.3087	-54.4489	-33.8986	-56.4250	-23.2824	-55.4739	-13.5973	-49.2166	-6.3224	-39.1799	-2.0694	-30.6115	0.2676	-25.1278	1.7232	-20.9983	4.8725	-18.4262	8.5372	-16.7005	13.5426
vp008	3	0.0310	1.4164	14.02.2025 13:07:39	Ohne Frost	r	-48.7538	-42.3562	-55.4433	-33.3575	-56.9034	-22.6048	-55.7111	-13.0701	-49.1940	-5.9509	-39.0571	-1.4347	-30.3494	0.0918	-24.7823	1.4551	-20.8677	4.7951	-17.9293	8.7426	-15.3466	12.8429
vp008	4	0.0066	1.2327	14.02.2025 13:07:45	Bitte Rechnung	r	-46.8944	-42.5036	-51.8643	-33.2389	-52.8071	-23.0476	-49.5957	-13.5497	-42.9702	-6.7894	-34.4097	-1.7169	-25.9710	1.5363	-20.9188	2.9889	-16.0049	4.6854	-11.5294	6.1655	-6.4340	7.1320
vp008	4	0.0188	1.2449	14.02.2025 13:07:45	Bitte Rechnung	r	-47.3303	-42.5336	-51.5519	-33.3483	-52.9673	-23.1681	-49.7179	-13.5393	-42.8179	-6.5365	-33.5621	-1.4648	-24.8832	1.9647	-19.3600	3.7376	-13.5483	5.3674	-9.8463	6.6306	-2.9586	6.0399
vp008	4	0.0311	1.2572	14.02.2025 13:07:45	Bitte Rechnung	r	-47.3792	-42.3076	-51.8458	-32.7234	-52.5280	-22.2490	-49.2284	-12.6156	-42.5965	-5.5762	-33.0945	-0.3238	-24.3093	2.7048	-18.7474	4.1448	-13.6766	5.6060	-9.1830	6.3349	-2.8516	6.3165
vp008	4	0.0434	1.2695	14.02.2025 13:07:45	Bitte Rechnung	r	-46.9240	-42.4711	-51.3968	-32.9012	-52.1325	-22.5392	-49.0204	-12.6164	-43.2175	-5.5825	-33.7375	0.1614	-24.6745	3.1818	-18.7887	4.5430	-12.9879	5.3395	-7.4650	4.9952	-1.5752	4.1132
vp008	4	0.0556	1.2817	14.02.2025 13:07:45	Bitte Rechnung	r	-47.3063	-42.6039	-51.6997	-32.9451	-52.0740	-22.3328	-48.8620	-12.0516	-42.2898	-4.8090	-33.0493	1.3226	-23.6871	4.5382	-18.1214	5.0309	-12.2854	5.4185	-6.7931	5.8171	-0.1311	5.8465
vp008	5	0.0094	1.2327	14.02.2025 13:07:50	Ohne Transfusion	r	-47.5664	-42.0894	-52.2732	-32.1670	-51.6057	-21.4780	-47.4456	-12.3486	-39.2639	-5.7574	-30.5685	-0.2512	-21.2304	2.3032	-15.6050	3.5513	-9.9546	4.3950	-4.3117	3.7530	1.0811	2.6169
