Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp005	1	0.0061	1.2157	12.02.2025 14:46:13	Bitte Befragung	r	-66.2187	-34.8670	-72.5722	-21.9546	-73.0173	-7.9590	-66.9598	3.7028	-55.5440	11.4681	-41.5809	12.1242	-29.9754	8.8385	-23.5507	6.2739	-17.4908	4.1740	-11.4018	1.7210	-5.2031	-0.9801
vp005	1	0.0184	1.2280	12.02.2025 14:46:13	Bitte Befragung	r	-65.1300	-33.7697	-72.8542	-22.4856	-72.9928	-8.8589	-66.9719	3.1898	-56.4069	11.8610	-42.3406	12.5203	-30.4810	9.1369	-24.0458	6.5182	-17.9604	4.1544	-11.7257	1.6069	-5.6273	-1.2580
vp005	1	0.0306	1.2402	12.02.2025 14:46:13	Bitte Befragung	r	-63.3753	-34.5953	-70.7916	-22.1713	-72.4752	-8.4314	-67.7479	3.4217	-56.8148	11.7921	-42.8994	12.6188	-31.4803	8.8537	-25.2459	5.9615	-19.0996	4.1004	-12.9894	1.7747	-6.8743	-0.6946
vp005	1	0.0429	1.2525	12.02.2025 14:46:13	Bitte Befragung	r	-64.2767	-35.0615	-71.8224	-23.0035	-73.1384	-10.0892	-70.1260	2.4812	-58.7088	10.9318	-44.5989	12.7697	-32.7991	8.6912	-26.7096	5.7463	-20.3847	3.8172	-13.9364	1.2917	-8.5529	-2.0687
vp005	2	0.0006	0.9188	12.02.2025 14:46:18	Bitte Fraktion	r	-66.8190	-37.0499	-73.8228	-24.2160	-74.2112	-10.7779	-68.3580	1.5909	-56.1506	8.8181	-42.5946	11.1748	-30.3847	9.3973	-24.5623	6.9030	-18.3725	5.5083	-12.1369	3.6750	-6.2012	1.6148
vp005	2	0.0129	0.9310	12.02.2025 14:46:18	Bitte Fraktion	r	-64.3352	-36.9477	-72.5165	-25.1027	-73.6811	-11.1410	-68.8263	1.3168	-56.7479	9.4067	-42.7496	11.6045	-30.4194	9.5162	-23.8341	6.8567	-17.4524	5.0944	-10.9616	3.1122	-4.6681	0.6471
vp005	3	0.0093	1.2014	12.02.2025 14:46:23	Ohne umrunden	r	-62.8255	-37.3259	-64.4244	-23.1727	-68.3068	-10.7123	-67.7039	2.0001	-59.6856	11.9077	-46.6270	14.2051	-35.7626	9.8366	-31.0544	5.6291	-25.6754	2.1301	-20.2881	-1.2918	-16.8127	-6.0422
vp005	3	0.0216	1.2137	12.02.2025 14:46:23	Ohne umrunden	r	-62.7276	-36.8613	-67.0221	-22.3572	-70.1480	-9.5264	-68.2319	3.1195	-59.0814	13.1266	-45.8963	14.3342	-35.0091	8.6026	-30.2628	4.1022	-25.0496	0.7503	-19.9460	-1.9748	-15.5682	-6.4828
vp005	3	0.0339	1.2260	12.02.2025 14:46:23	Ohne umrunden	r	-63.0608	-37.4128	-67.4938	-22.8252	-70.4994	-10.1776	-68.9031	2.4997	-60.3418	11.8096	-47.1899	13.6793	-36.3561	8.7635	-31.6092	4.2827	-26.2596	0.9045	-21.1616	-1.9509	-16.5311	-6.3350
vp005	3	0.0461	1.2382	12.02.2025 14:46:23	Ohne umrunden	r	-63.8874	-38.4133	-68.6872	-24.3271	-72.0623	-11.0020	-70.1083	1.5972	-62.1006	11.7791	-49.3582	14.4299	-37.5489	9.6161	-32.7699	4.9359	-27.3884	1.5933	-21.9706	-2.1403	-17.9508	-5.8702
