Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp047	3	0.0519	1.0549	11.04.2025 11:38:53	Ohne umrunden	r	-56.1371	-34.9452	-63.7666	-25.1601	-65.0206	-13.4836	-58.5587	-3.3810	-48.7277	2.0989	-38.2191	5.7210	-27.8247	6.1971	-22.5588	6.6842	-17.6389	8.6515	-13.8213	11.8181	-9.5193	15.3264
vp047	3	0.0641	1.0671	11.04.2025 11:38:53	Ohne umrunden	r	-57.0064	-33.3646	-64.9922	-23.4402	-65.8219	-11.3128	-57.9195	-2.3353	-47.3962	2.8794	-36.3561	6.1592	-25.8509	5.7942	-20.4518	5.9658	-14.8746	7.5229	-9.1766	8.5146	-3.3729	8.5154
vp047	3	0.0764	1.0794	11.04.2025 11:38:53	Ohne umrunden	r	-56.2016	-33.7952	-64.2473	-24.4508	-65.6857	-12.0202	-58.6675	-2.6771	-48.6554	3.1237	-37.7492	6.6673	-26.8260	6.1634	-21.2946	6.3142	-15.9300	8.5017	-10.6850	10.6477	-6.3152	12.7704
vp047	3	0.0887	1.0917	11.04.2025 11:38:53	Ohne umrunden	r	-57.4159	-33.3874	-64.8962	-23.4228	-65.9319	-11.3888	-59.1038	-1.7273	-49.0137	3.4689	-37.7986	6.7883	-27.4960	5.7429	-22.0138	5.9584	-16.6458	7.8079	-11.9784	10.6120	-7.9517	12.9528
vp047	4	0.0121	1.2736	11.04.2025 11:38:59	Ohne Unrecht	r	-57.8382	-35.2631	-63.7441	-25.1288	-62.3843	-12.9768	-54.3439	-5.2359	-43.1019	-1.6935	-32.9411	2.0604	-22.1618	3.6700	-16.5353	4.2117	-11.4916	5.3208	-6.4753	5.7963	-1.0915	5.7243
vp047	4	0.0244	1.2858	11.04.2025 11:38:59	Ohne Unrecht	r	-57.3153	-35.3148	-63.6570	-25.3961	-62.9761	-13.8863	-55.3630	-5.9241	-44.3609	-2.1448	-34.8671	2.6203	-23.9015	3.6935	-18.8190	4.2263	-13.5380	5.6834	-8.4592	7.5640	-3.9530	8.8232
vp047	4	0.0367	1.2981	11.04.2025 11:38:59	Ohne Unrecht	r	-58.0267	-34.6217	-64.7823	-25.0217	-63.6443	-13.7433	-55.7016	-5.7887	-44.7093	-1.8433	-35.6639	2.9296	-24.3255	4.2513	-18.9866	5.7967	-14.5728	8.5072	-8.7660	10.7914	-3.4276	12.8307
vp047	4	0.0489	1.3104	11.04.2025 11:38:59	Ohne Unrecht	r	-57.8755	-33.5758	-64.9250	-24.3094	-64.1354	-13.3734	-55.7170	-5.7018	-44.6934	-1.7138	-35.5535	3.3325	-24.6877	5.1325	-19.7239	6.6629	-15.4268	9.0000	-9.9243	11.2285	-4.7248	13.0144
vp047	4	0.0612	1.3226	11.04.2025 11:38:59	Ohne Unrecht	r	-58.4591	-34.4664	-65.1117	-25.0368	-63.8618	-13.4271	-56.0406	-5.4988	-44.9816	-1.2203	-35.0713	3.7963	-24.2442	5.4359	-19.1060	6.5042	-14.4599	8.0959	-8.7514	8.6691	-3.2053	8.3225
vp047	4	0.0735	1.3349	11.04.2025 11:38:59	Ohne Unrecht	r	-58.5400	-33.8512	-65.2255	-24.1427	-63.9626	-12.6526	-55.4376	-5.1595	-44.5638	-0.9411	-35.1208	4.5228	-24.6357	6.2509	-19.6507	7.0933	-14.5805	8.7876	-8.7306	9.4747	-2.8110	8.9064
vp047	4	0.0857	1.3471	11.04.2025 11:38:59	Ohne Unrecht	r	-58.7089	-33.3516	-65.2382	-23.5281	-63.7519	-11.6556	-54.7853	-4.8647	-44.0146	-0.4932	-34.3787	5.4674	-23.1360	7.5699	-17.8521	8.7728	-13.0307	9.9531	-6.9737	10.1162	-0.0935	9.2761
vp047	5	0.0112	1.2260	11.04.2025 11:39:04	Danke Februar	r	-56.7909	-34.9954	-63.4727	-25.0478	-64.0739	-13.8147	-57.2879	-4.1963	-47.3541	1.9951	-37.5492	6.7339	-26.8015	6.6956	-21.4790	7.7707	-16.5461	9.1370	-11.6307	10.8315	-6.9349	12.0414
vp047	5	0.0235	1.2383	11.04.2025 11:39:04	Danke Februar	r	-57.6078	-34.3727	-64.3054	-24.1189	-64.4961	-12.1448	-56.8085	-3.3072	-47.3107	2.6672	-36.9763	6.8807	-26.2924	7.0427	-20.9352	7.2619	-15.8501	8.9824	-10.2211	11.3569	-4.9857	13.1890
vp047	5	0.0358	1.2505	11.04.2025 11:39:04	Danke Februar	r	-57.0398	-34.7909	-64.0846	-24.6119	-64.3108	-12.1831	-57.3762	-2.6958	-47.9149	3.3695	-37.7885	8.0625	-26.3591	7.7263	-20.8192	7.8647	-15.0850	8.5261	-9.3487	9.4409	-3.4885	9.1659
vp047	6	0.0068	0.8461	11.04.2025 11:39:09	Bitte Reklame	r	-59.1551	-34.3674	-64.1201	-23.9410	-60.6539	-13.7500	-52.3519	-7.3958	-42.5457	-0.5874	-33.8409	4.5962	-24.0226	5.8323	-19.5379	6.6694	-14.7768	8.7197	-9.7664	10.7857	-4.9441	12.6840
vp047	6	0.0191	0.8584	11.04.2025 11:39:09	Bitte Reklame	r	-58.9086	-33.7929	-64.2208	-23.7919	-60.6204	-13.3727	-52.3739	-7.2070	-42.8174	-0.9559	-34.0219	4.9224	-23.7660	6.3900	-19.0415	6.9817	-14.3234	8.2928	-8.9222	9.9707	-3.7697	11.2044
vp047	6	0.0314	0.8707	11.04.2025 11:39:09	Bitte Reklame	r	-58.4994	-33.7080	-63.8399	-23.5526	-60.1241	-12.7659	-50.9678	-6.3271	-41.8094	0.3623	-32.5556	6.3718	-21.8400	7.7234	-16.5425	8.1297	-11.4956	8.8340	-5.2547	9.0724	0.1987	7.7098
vp047	6	0.0436	0.8829	11.04.2025 11:39:09	Bitte Reklame	r	-59.5589	-33.1855	-63.4939	-21.8571	-57.8720	-11.7036	-48.5886	-4.9741	-40.9254	2.8690	-31.8336	8.9320	-21.8296	9.6174	-16.2283	9.3985	-10.2396	9.6971	-4.2605	9.6113	0.8904	7.3230
vp047	7	0.0042	1.0711	11.04.2025 11:39:13	Ohne diskret	r	-56.3753	-33.7335	-60.8649	-22.5348	-59.4222	-10.2596	-54.3720	-0.2445	-46.7777	7.8722	-34.9884	11.3524	-23.6090	9.0428	-17.2502	8.6422	-11.0029	8.9076	-4.5221	9.0240	1.8079	6.9886
vp047	7	0.0165	1.0834	11.04.2025 11:39:13	Ohne diskret	r	-56.9277	-34.4049	-61.5887	-22.4666	-58.7738	-10.5066	-52.7017	-0.9297	-45.0914	6.8642	-33.6427	9.9964	-22.6276	8.5533	-16.5054	8.5178	-10.7712	8.7328	-4.6727	8.9680	0.8448	6.5585
vp047	7	0.0287	1.0957	11.04.2025 11:39:13	Ohne diskret	r	-56.4239	-33.7635	-60.4760	-22.0409	-57.6309	-10.3405	-50.6260	-1.0307	-44.0775	6.7907	-33.1339	10.9126	-21.9360	10.0526	-16.5089	9.3685	-10.2235	8.6375	-3.9005	8.5177	2.1605	8.1959
vp047	7	0.0410	1.1079	11.04.2025 11:39:13	Ohne diskret	r	-56.8872	-33.1286	-60.2418	-21.1169	-56.0105	-10.2715	-49.6907	-0.8778	-42.6259	7.4787	-32.2081	11.9785	-21.3358	11.9843	-15.6848	11.0405	-9.5434	10.2079	-3.4648	9.3561	2.0613	7.3692
vp047	8	0.0028	0.9778	11.04.2025 11:39:18	Danke Druide	r	-55.3140	-34.4449	-60.9137	-23.2891	-61.0447	-11.6809	-53.4726	-2.8542	-43.6694	2.8348	-32.6463	6.9433	-21.5579	7.3992	-15.6853	7.0465	-9.9279	6.5230	-3.4693	5.5058	1.5951	3.7712
vp047	8	0.0150	0.9900	11.04.2025 11:39:18	Danke Druide	r	-56.5969	-34.8613	-62.5382	-23.7109	-62.4010	-11.1350	-54.6945	-1.9657	-44.6457	4.3480	-32.9222	8.8770	-21.8570	8.9375	-15.9871	7.9310	-9.2546	7.4591	-3.1607	6.6332	2.5715	5.7300
vp047	8	0.0273	1.0023	11.04.2025 11:39:18	Danke Druide	r	-55.7905	-33.8284	-61.1732	-22.4257	-60.8614	-9.6986	-53.5107	0.0053	-43.8167	6.3690	-32.4853	10.1791	-21.1389	11.0486	-15.4246	10.5325	-9.1490	9.9033	-3.0278	9.0710	2.9901	7.6390
vp047	8	0.0396	1.0146	11.04.2025 11:39:18	Danke Druide	r	-55.8421	-32.9255	-60.5675	-22.0926	-61.2111	-9.6773	-53.9161	0.1951	-44.6345	6.6510	-33.1586	10.9406	-21.0997	10.8684	-15.5622	10.0224	-9.2813	9.0912	-3.3829	8.3863	2.2361	7.0402
vp047	8	0.0518	1.0268	11.04.2025 11:39:18	Danke Druide	r	-55.7798	-33.0256	-61.9860	-21.9033	-61.3901	-8.5909	-53.6844	1.0508	-44.3995	7.8867	-33.1196	11.8304	-21.2236	11.4537	-15.2968	10.3549	-9.2252	8.9913	-3.2495	8.2225	2.8713	7.7756
vp047	9	0.0043	0.9292	11.04.2025 11:39:23	Danke Rind	r	-58.4306	-32.3598	-64.0133	-21.6994	-60.9365	-10.7298	-52.0754	-3.8135	-43.4300	3.0703	-33.5646	8.1933	-23.3559	8.9146	-17.9650	9.5303	-12.8075	9.7701	-6.8438	9.9270	-0.0622	9.1584
vp047	9	0.0165	0.9415	11.04.2025 11:39:23	Danke Rind	r	-57.9345	-31.4516	-63.8360	-21.0687	-60.2798	-9.5161	-50.6699	-3.1626	-42.0620	3.2048	-32.4994	8.2491	-21.9972	9.4292	-17.0790	9.6733	-11.3298	10.0170	-5.1196	10.3106	0.1956	8.6803
vp047	9	0.0288	0.9538	11.04.2025 11:39:23	Danke Rind	r	-57.1235	-31.7752	-62.9927	-21.1176	-60.0955	-9.6677	-50.4757	-2.6197	-41.2938	3.3676	-31.9149	8.2508	-21.2570	9.3964	-15.9038	8.8082	-10.0466	8.8956	-4.1914	8.6353	1.3059	7.2606
vp047	9	0.0411	0.9660	11.04.2025 11:39:23	Danke Rind	r	-57.2581	-31.4459	-62.6749	-20.6837	-59.9945	-9.4562	-50.7796	-2.4901	-41.4541	4.0556	-32.3637	9.6398	-21.6535	11.8466	-16.0654	11.7561	-10.1239	11.3291	-4.3841	10.3457	1.2907	8.6340
vp047	9	0.0533	0.9783	11.04.2025 11:39:23	Danke Rind	r	-56.9496	-32.2178	-62.7162	-20.9372	-59.4751	-9.5257	-50.1337	-2.3491	-41.8494	5.1245	-33.4958	10.2842	-22.0448	11.8662	-16.8072	11.6293	-10.7974	10.9746	-5.0018	9.7677	1.3582	8.8976
vp047	9	0.0656	0.9905	11.04.2025 11:39:23	Danke Rind	r	-56.2520	-32.0448	-61.1941	-20.5799	-57.6657	-9.4466	-49.0541	-1.3456	-40.8935	6.3575	-32.3353	11.4712	-20.9617	12.7869	-15.9855	11.0766	-10.1124	9.6886	-4.0872	8.8709	1.3678	8.7678
vp047	10	0.0027	1.1907	11.04.2025 11:39:31	Ohne Hubschrauber	r	-58.6734	-34.1050	-65.4203	-24.7632	-65.2062	-12.9782	-57.7590	-3.8504	-48.0924	1.5235	-37.5274	5.3756	-26.7305	5.9214	-21.6739	6.8213	-16.2603	9.5539	-11.4980	12.2199	-7.2272	15.0277
vp047	10	0.0149	1.2029	11.04.2025 11:39:31	Ohne Hubschrauber	r	-59.3507	-33.6993	-66.3070	-24.2543	-65.3596	-12.9291	-58.3341	-3.8622	-49.0522	1.5855	-38.5485	5.3262	-28.3764	5.8428	-23.2186	7.1637	-18.3788	9.2193	-14.5020	12.0970	-10.9317	15.8443
vp047	10	0.0272	1.2152	11.04.2025 11:39:31	Ohne Hubschrauber	r	-58.2227	-33.3567	-65.7006	-23.8265	-65.3120	-12.1074	-58.0267	-3.5752	-48.8631	2.3911	-38.1805	5.5058	-28.4707	5.2922	-23.0889	5.9001	-18.2000	7.9526	-14.7936	10.6405	-11.3191	14.1959
vp047	11	0.0084	0.7888	11.04.2025 11:39:37	Bitte Ratte	r	-57.5584	-34.9460	-63.6595	-24.4982	-61.3892	-12.9842	-52.4520	-6.9574	-42.4244	-1.9515	-32.9337	3.7368	-22.8530	5.2790	-17.9139	6.4210	-13.3645	8.3175	-7.9520	10.1904	-2.6637	12.1638
vp047	11	0.0207	0.8011	11.04.2025 11:39:37	Bitte Ratte	r	-58.3985	-34.4781	-64.0279	-23.8088	-60.5951	-11.9336	-51.1401	-6.2660	-41.1170	-1.3764	-31.6413	4.3694	-21.5097	6.0713	-16.7636	7.0535	-12.4547	8.5699	-7.2511	9.7607	-1.8270	12.0243
vp047	11	0.0330	0.8134	11.04.2025 11:39:37	Bitte Ratte	r	-58.9670	-34.6559	-64.9218	-24.4040	-62.0511	-12.9622	-52.5694	-6.1599	-41.9924	-1.9167	-33.7471	3.9364	-23.5852	5.8258	-18.9736	6.5527	-14.2057	8.6080	-9.2280	10.8066	-4.6810	13.2250
vp047	11	0.0452	0.8256	11.04.2025 11:39:37	Bitte Ratte	r	-58.5614	-35.0335	-65.6961	-24.9510	-63.4803	-13.5320	-54.2401	-6.3090	-43.2124	-2.0035	-33.9873	3.5681	-23.3747	5.2459	-18.2862	6.1895	-13.2915	7.5363	-7.6237	8.4772	-2.3573	8.2799
vp047	12	0.0043	1.3824	11.04.2025 11:39:42	Ohne kurzfristig	r	-57.3427	-34.8429	-65.3898	-25.6911	-64.8433	-13.0896	-57.2884	-3.8934	-46.6362	1.2375	-35.5097	5.9882	-24.3080	6.6910	-18.4420	7.0320	-13.0925	7.6900	-7.2688	9.0198	-1.4621	9.4501
vp047	12	0.0165	1.3947	11.04.2025 11:39:42	Ohne kurzfristig	r	-58.0369	-34.1450	-65.4637	-24.3252	-64.0544	-12.0790	-55.1663	-3.0380	-44.3316	2.6669	-33.1677	8.0469	-21.6754	8.2052	-16.1538	7.8699	-9.6217	8.1648	-3.8413	7.8189	1.9485	6.7201
vp047	12	0.0288	1.4070	11.04.2025 11:39:42	Ohne kurzfristig	r	-57.7119	-34.2265	-64.7664	-23.8585	-63.3881	-11.9519	-54.0775	-2.8818	-44.0261	3.2399	-33.8966	8.3745	-21.3982	8.9343	-16.0581	8.2911	-9.5645	8.2834	-3.7264	7.8127	2.3509	6.7550
vp047	13	0.0013	1.3829	11.04.2025 11:39:47	Ohne Fabrik	r	-56.4269	-34.2329	-63.0603	-23.7303	-61.8428	-11.5495	-53.2393	-4.4614	-43.1257	1.2824	-32.4605	5.7154	-22.3165	5.6905	-16.8904	5.8386	-11.5907	6.7556	-6.5504	7.3863	-0.7821	7.7919
vp047	13	0.0135	1.3952	11.04.2025 11:39:47	Ohne Fabrik	r	-56.7879	-33.7473	-63.1219	-23.7994	-61.2825	-11.3817	-52.0454	-4.2600	-42.1596	1.9038	-32.0037	6.9087	-20.9701	7.9043	-16.6985	7.9763	-10.6269	8.8625	-4.7387	9.3048	0.9135	8.3074
vp047	13	0.0258	1.4075	11.04.2025 11:39:47	Ohne Fabrik	r	-56.2776	-34.2814	-62.6063	-24.2042	-60.1880	-11.8901	-51.8913	-3.8640	-41.9863	2.4457	-32.4524	8.7433	-21.1996	8.9102	-15.6734	8.1971	-8.8587	8.1691	-3.1892	7.4593	3.0984	7.1529
vp047	13	0.0381	1.4197	11.04.2025 11:39:47	Ohne Fabrik	r	-56.5235	-33.7164	-61.7267	-23.1811	-57.7763	-11.1476	-49.1358	-2.5944	-40.4030	5.3659	-31.0475	11.3717	-19.6055	12.5536	-14.2244	11.3965	-8.1992	10.5695	-2.8276	9.2776	2.5389	7.4692
vp047	13	0.0503	1.4320	11.04.2025 11:39:47	Ohne Fabrik	r	-55.6705	-32.5860	-60.3052	-21.2066	-55.6433	-9.6501	-47.0836	-1.1667	-39.4857	6.8057	-30.0280	12.8216	-18.5393	13.1532	-13.3401	11.8831	-7.5681	10.2937	-2.7656	9.4911	2.7384	8.4590
vp047	14	0.0007	1.5546	11.04.2025 11:39:53	Danke anschreien	r	-59.2286	-34.8148	-65.9986	-25.2195	-65.1201	-13.0575	-57.2519	-5.1441	-46.4771	-0.7919	-36.8043	4.4332	-26.1957	5.9092	-20.7968	6.5470	-15.7156	8.6064	-9.8822	10.7034	-4.5418	11.2774
vp047	14	0.0130	1.5669	11.04.2025 11:39:53	Danke anschreien	r	-59.4245	-34.0863	-66.1940	-24.1793	-64.8472	-12.5145	-56.8147	-4.5872	-46.3727	0.1059	-36.9998	4.9273	-26.7763	6.0920	-21.4618	7.0544	-16.4152	8.8309	-11.5183	10.9239	-7.0855	12.6993
vp047	14	0.0253	1.5792	11.04.2025 11:39:53	Danke anschreien	r	-59.1996	-34.4543	-66.0473	-25.1105	-65.4906	-13.2144	-57.2967	-4.9995	-47.2398	-0.2711	-38.0066	5.0082	-27.6750	6.1819	-22.1658	6.8559	-16.9430	8.8515	-12.0370	11.2520	-7.7958	13.4422
vp047	14	0.0375	1.5914	11.04.2025 11:39:53	Danke anschreien	r	-58.5028	-35.1624	-65.4767	-25.7370	-65.2944	-13.7446	-57.8383	-4.8597	-47.9206	-0.2024	-38.2119	5.1629	-28.1051	5.6177	-22.6899	6.1603	-17.4749	8.2865	-12.5610	10.5612	-8.0751	12.4278
vp047	14	0.0498	1.6037	11.04.2025 11:39:53	Danke anschreien	r	-58.8984	-34.6297	-65.7036	-24.4598	-64.6464	-12.4716	-56.3960	-4.4685	-46.5990	0.6477	-36.7867	5.8026	-26.0900	5.6232	-20.6957	6.4847	-15.1632	7.5473	-9.2443	7.6844	-3.8047	7.8137
vp047	15	0.0050	0.7980	11.04.2025 11:39:58	Bitte Redakteur	r	-57.5953	-34.0096	-62.1630	-23.3388	-57.3685	-12.7048	-49.0619	-6.1130	-40.1092	0.1422	-31.0884	4.8409	-20.5976	6.9305	-15.5465	7.1835	-10.4844	7.7377	-5.3497	7.5567	-0.2841	6.6718
vp047	15	0.0172	0.8103	11.04.2025 11:39:58	Bitte Redakteur	r	-58.6593	-33.4535	-62.9006	-23.3859	-58.3464	-12.8969	-49.8848	-6.5243	-40.6078	-0.4288	-31.0528	4.8458	-21.3369	6.6526	-16.6131	6.9783	-12.2459	8.2589	-6.7280	8.9983	-1.5573	8.4927
vp047	15	0.0295	0.8226	11.04.2025 11:39:58	Bitte Redakteur	r	-58.1422	-32.9346	-63.2426	-23.2019	-58.9321	-12.9263	-50.0121	-6.5433	-40.7242	-0.5137	-31.3069	4.9657	-20.9391	6.6607	-16.1011	6.9799	-10.7450	8.1306	-5.3135	8.0845	-0.2557	6.9661
vp047	15	0.0418	0.8348	11.04.2025 11:39:58	Bitte Redakteur	r	-59.3338	-32.7671	-63.5707	-22.4964	-57.7926	-12.6706	-48.9157	-6.0447	-39.8250	0.9330	-30.5395	5.4250	-20.5943	8.1106	-15.7303	8.0468	-9.9838	8.8321	-4.4598	8.9306	1.1977	7.3808
vp047	15	0.0540	0.8471	11.04.2025 11:39:58	Bitte Redakteur	r	-58.0765	-33.1732	-62.9483	-23.1118	-57.7428	-12.6327	-48.8501	-6.2920	-39.8182	0.6545	-30.6041	6.2339	-20.4784	8.3302	-15.2863	8.3961	-9.2748	8.8127	-3.6337	8.4862	1.6734	6.8355
vp047	16	0.0010	0.4620	11.04.2025 11:40:03	Bitte Prinzip	r	-58.8635	-35.6836	-65.1245	-26.4989	-64.3173	-14.5957	-56.3153	-6.3495	-44.8400	-1.7003	-35.2639	3.1481	-24.1222	4.0259	-18.8405	4.4584	-13.0567	5.2706	-7.4463	6.1404	-1.5704	6.9127
vp047	16	0.0133	0.4743	11.04.2025 11:40:03	Bitte Prinzip	r	-58.3479	-35.2127	-65.2100	-25.8701	-63.8078	-13.7424	-55.5401	-5.5901	-44.2905	-0.3166	-34.1245	4.2174	-23.0145	5.1112	-17.5302	6.6234	-12.5839	8.8118	-6.6296	10.1559	-0.1459	10.5345
vp047	16	0.0255	0.4865	11.04.2025 11:40:03	Bitte Prinzip	r	-59.3696	-34.8038	-65.6138	-24.3915	-63.0762	-12.6266	-53.2816	-4.2491	-42.8262	1.5254	-31.9339	7.1711	-20.7014	7.8443	-15.0531	7.6230	-8.8160	7.7792	-3.1978	7.1011	2.3786	6.2603
vp047	17	0.0008	0.9644	11.04.2025 11:40:08	Ohne zerkratzen	r	-58.1295	-33.9933	-63.6890	-22.6881	-61.9841	-10.3569	-55.5013	-1.0000	-48.3063	7.9045	-37.0484	11.5589	-26.5672	7.6170	-20.7294	6.0120	-14.8672	4.9661	-8.8856	3.7520	-3.1870	1.2594
vp047	17	0.0131	0.9766	11.04.2025 11:40:08	Ohne zerkratzen	r	-58.3922	-34.5283	-64.3287	-23.1154	-62.4799	-10.6367	-55.1033	-1.5812	-47.3971	7.0502	-36.1892	10.4922	-25.2649	7.1928	-18.8384	6.8901	-12.6704	7.3965	-7.2180	8.3203	-1.0524	9.2092
vp047	17	0.0254	0.9889	11.04.2025 11:40:08	Ohne zerkratzen	r	-59.6341	-33.7399	-65.2552	-22.5628	-62.8628	-10.8969	-54.6257	-2.7254	-47.2445	5.2959	-36.6415	8.6426	-26.0633	6.8833	-20.2440	7.2386	-15.0076	8.6094	-8.8508	9.7665	-2.6639	10.2724
vp047	18	0.0062	0.8041	11.04.2025 11:40:13	Ohne Drucker	r	-56.9986	-36.1874	-63.5441	-25.4726	-61.9164	-12.9193	-53.5434	-4.4328	-41.8202	-0.4055	-30.5219	4.0675	-18.3134	6.7842	-12.5929	7.6316	-6.7738	7.2084	-0.1003	6.7103	5.8239	6.2551
vp047	18	0.0185	0.8164	11.04.2025 11:40:13	Ohne Drucker	r	-56.7374	-35.2616	-64.0751	-25.9440	-63.3134	-13.5482	-56.0332	-4.7767	-43.8710	0.1739	-32.6601	4.2323	-21.1890	6.1636	-15.4908	6.9039	-9.0169	7.8876	-3.3984	8.8127	2.7064	9.1868
vp047	18	0.0307	0.8286	11.04.2025 11:40:13	Ohne Drucker	r	-57.4911	-34.2901	-64.6111	-24.8708	-63.8874	-12.7124	-56.1222	-4.1343	-45.0964	0.4631	-34.3491	5.2898	-23.9215	6.6449	-18.1662	7.6356	-13.2313	9.7181	-7.6705	11.7700	-2.3946	13.9285
vp047	18	0.0430	0.8409	11.04.2025 11:40:13	Ohne Drucker	r	-57.0872	-35.5107	-64.8126	-25.4824	-64.1489	-12.9806	-56.2261	-3.7143	-45.3140	1.3963	-33.6944	6.4777	-22.7506	7.3375	-16.8880	7.7146	-11.7661	8.6927	-6.1801	10.3637	-1.4479	12.9497
vp047	19	0.0089	0.8707	11.04.2025 11:40:18	Danke Geruch	r	-56.3132	-33.6202	-62.5113	-22.1904	-60.4463	-10.3879	-52.0191	-1.9051	-43.7112	4.5850	-33.4720	9.7075	-23.2964	9.8569	-18.2866	9.9073	-13.3039	11.0160	-8.2541	12.6571	-3.0767	14.1491
