Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp040	5	0.0112	1.2995	26.03.2025 10:47:00	Danke Zentrum	r	-67.6731	-44.8655	-72.9034	-31.9443	-72.8739	-18.2828	-65.9315	-7.3739	-54.4371	-1.7698	-41.1283	0.6694	-28.6593	0.2619	-22.1846	-0.3541	-15.2576	-0.3895	-9.2748	-1.6118	-3.0073	-3.2333
vp040	5	0.0235	1.3118	26.03.2025 10:47:00	Danke Zentrum	r	-68.4879	-45.4100	-73.9451	-32.8566	-74.3949	-19.4687	-68.0535	-7.6598	-56.5313	-1.5244	-44.6311	1.3659	-31.7194	1.9633	-25.6018	2.9486	-19.6138	3.3404	-13.8108	4.1627	-7.6760	5.0390
vp040	5	0.0357	1.3241	26.03.2025 10:47:00	Danke Zentrum	r	-68.8715	-45.2263	-74.5508	-33.1290	-74.9921	-20.0002	-69.3800	-8.6301	-58.9844	-2.2499	-46.9217	0.7584	-35.0289	1.8071	-28.9537	3.3115	-24.0719	5.3555	-20.5568	8.3681	-20.0041	12.0133
vp040	5	0.0480	1.3363	26.03.2025 10:47:00	Danke Zentrum	r	-69.0980	-45.5664	-74.6942	-33.3686	-75.8084	-19.8303	-69.7555	-8.4418	-58.5130	-2.4745	-46.0294	0.1247	-34.2382	2.2145	-28.6688	2.9440	-23.2706	3.8322	-17.0176	4.6200	-11.4141	5.4302
vp040	5	0.0602	1.3486	26.03.2025 10:47:00	Danke Zentrum	r	-69.9790	-45.1133	-76.0939	-32.9624	-76.1235	-19.0503	-69.2471	-7.7759	-57.8565	-1.3454	-45.1093	0.4191	-33.5440	2.4726	-27.5500	3.5437	-22.7228	4.5585	-16.5324	5.0418	-10.3397	5.5882
vp040	6	0.0072	1.3180	26.03.2025 10:47:32	Danke Runde	r	-68.2116	-46.0634	-73.0259	-33.5564	-72.6004	-20.7951	-67.2835	-9.2599	-57.7268	-1.5111	-45.2298	1.7159	-32.8150	0.3479	-27.2315	0.8698	-21.1928	2.0414	-15.3313	3.6707	-9.6101	5.8517
vp040	6	0.0195	1.3303	26.03.2025 10:47:32	Danke Runde	r	-68.6227	-47.3764	-73.6719	-35.5612	-73.8947	-21.9370	-68.4323	-9.5623	-59.0129	-1.6797	-46.4274	1.1926	-33.2885	0.8311	-27.3394	2.1631	-21.6691	3.8364	-16.1448	5.7773	-10.6293	8.6620
vp040	6	0.0318	1.3426	26.03.2025 10:47:32	Danke Runde	r	-68.8992	-45.7023	-74.2424	-32.6959	-73.5959	-19.1476	-67.7348	-8.0704	-57.6789	-1.3399	-45.6264	1.5852	-33.2879	0.5964	-27.5859	1.4709	-22.0037	2.9278	-16.1740	4.9763	-10.6268	7.6350
vp040	6	0.0440	1.3548	26.03.2025 10:47:32	Danke Runde	r	-68.2175	-46.4753	-74.3569	-34.4836	-74.6735	-20.1214	-68.4593	-8.8118	-58.5846	-1.4424	-46.3300	1.2327	-33.5068	0.5842	-27.8958	1.4147	-22.0431	2.5234	-16.0619	4.0445	-10.3714	5.5894
vp040	6	0.0563	1.3671	26.03.2025 10:47:32	Danke Runde	r	-68.4713	-45.6976	-73.6947	-33.7798	-74.7891	-20.9549	-69.8182	-9.4743	-59.9107	-1.4765	-46.9154	1.0805	-34.6327	0.9823	-28.5615	1.8816	-22.9473	3.6907	-17.5153	6.3113	-12.3563	10.2065
vp040	6	0.0685	1.3794	26.03.2025 10:47:32	Danke Runde	r	-69.4371	-46.4353	-75.4381	-34.4599	-75.8725	-20.8688	-70.2473	-9.4037	-59.8146	-1.6275	-46.9822	0.9222	-33.9380	0.5167	-27.7001	1.5318	-21.6654	2.6313	-14.9754	4.2161	-8.4858	5.4583
vp040	6	0.0808	1.3916	26.03.2025 10:47:32	Danke Runde	r	-68.6839	-47.9466	-74.6918	-37.2506	-77.0911	-23.5799	-72.1738	-10.8784	-61.5618	-2.0760	-48.1111	1.0573	-35.1964	0.2313	-28.7869	1.0939	-23.0589	3.0540	-17.6666	5.8114	-13.1957	9.8031
vp040	6	0.0930	1.4039	26.03.2025 10:47:32	Danke Runde	r	-68.7541	-47.7974	-75.0882	-37.0801	-77.4037	-23.5303	-73.0942	-11.2566	-62.7800	-2.8145	-49.2211	0.1705	-36.7307	-0.1665	-29.7667	0.5330	-23.9545	2.5548	-18.3239	5.7942	-13.5027	9.8979
vp040	7	0.0064	1.4927	26.03.2025 10:47:37	Ohne Luftfracht	r	-69.9131	-47.8430	-75.9234	-35.6214	-75.7599	-21.8109	-68.9051	-10.6415	-56.6697	-5.8356	-44.9739	-2.2325	-32.0681	-2.2977	-26.2821	-3.0553	-20.6705	-2.5697	-13.4024	-2.1198	-8.0930	-0.9975
vp040	7	0.0186	1.5050	26.03.2025 10:47:37	Ohne Luftfracht	r	-69.6281	-47.0431	-75.8867	-34.9643	-75.6126	-21.4087	-69.4265	-11.3179	-57.3560	-5.6901	-45.5660	-1.9252	-33.0686	-1.0837	-27.5408	-0.9854	-21.7133	-1.2466	-15.6751	-0.8781	-9.0738	-1.1395
vp040	7	0.0309	1.5173	26.03.2025 10:47:37	Ohne Luftfracht	r	-70.4562	-47.1663	-76.6433	-35.1915	-76.5844	-21.6636	-69.6664	-11.0325	-58.2974	-5.5301	-46.6867	-1.5652	-34.5744	0.3995	-28.7904	0.8057	-23.5676	2.5056	-18.8730	4.9106	-13.1766	7.4338
vp040	7	0.0432	1.5295	26.03.2025 10:47:37	Ohne Luftfracht	r	-71.0412	-47.0330	-76.9021	-34.8393	-76.1414	-21.5796	-69.6716	-11.1196	-58.9531	-5.5211	-47.2191	-1.5153	-35.9851	0.4203	-29.8491	1.1756	-24.6243	2.9306	-19.5625	5.9879	-16.4698	10.0371
vp040	7	0.0554	1.5418	26.03.2025 10:47:37	Ohne Luftfracht	r	-70.5896	-47.8298	-77.2191	-35.0466	-75.7156	-21.0110	-69.0425	-11.2347	-57.6315	-5.1040	-45.7613	-1.0397	-33.9473	0.6927	-28.4157	1.1995	-23.0088	2.6194	-18.2219	5.5531	-14.6987	9.9321
vp040	8	0.0049	0.9920	26.03.2025 10:47:42	Danke Kreatur	r	-66.8559	-40.7804	-69.8199	-28.3176	-69.7867	-16.0002	-66.5751	-4.4624	-57.1890	3.2361	-44.1342	6.5337	-31.6918	2.5961	-25.6094	0.4324	-18.6195	-0.1453	-12.3840	-0.9538	-5.5014	-1.6757
vp040	8	0.0171	1.0042	26.03.2025 10:47:42	Danke Kreatur	r	-67.6849	-42.2279	-71.2262	-30.3141	-71.2612	-16.8110	-66.6141	-4.6200	-56.6531	2.9729	-43.3681	5.6715	-31.4511	3.0069	-24.9576	2.1677	-18.0145	2.0510	-11.7127	1.4773	-5.3904	1.7015
vp040	8	0.0294	1.0165	26.03.2025 10:47:42	Danke Kreatur	r	-68.1166	-41.3536	-71.2224	-28.3924	-70.3911	-15.0217	-65.6037	-3.5450	-55.5115	3.8140	-42.9437	5.8492	-31.4380	3.5450	-24.6884	3.2666	-18.1023	3.7866	-11.9250	3.7016	-5.0130	3.2956
vp040	8	0.0417	1.0288	26.03.2025 10:47:42	Danke Kreatur	r	-64.9417	-41.4200	-69.2033	-28.1590	-69.7984	-14.8418	-65.2518	-3.2160	-55.1815	4.0755	-42.6342	6.1974	-31.0505	3.9570	-24.3654	3.3966	-17.7409	3.1577	-11.4358	2.5124	-4.4657	1.7826
vp040	8	0.0539	1.0410	26.03.2025 10:47:42	Danke Kreatur	r	-65.5948	-41.2076	-69.3214	-28.3641	-68.4785	-15.8217	-64.7133	-4.5789	-56.2109	3.8528	-44.4513	7.7026	-31.8365	5.0422	-25.3944	4.1853	-18.7746	3.5812	-12.5894	2.3810	-5.8206	1.3207
vp040	9	0.0090	0.8584	26.03.2025 10:47:47	Bitte Frist	r	-68.4607	-48.5349	-73.1654	-36.6059	-72.5184	-23.7635	-66.3466	-12.4118	-55.1504	-5.7484	-42.4353	-2.0383	-29.8489	-2.5182	-23.4829	-2.6373	-16.9228	-1.9276	-10.4519	-2.4415	-4.0495	-2.9021
vp040	9	0.0213	0.8706	26.03.2025 10:47:47	Bitte Frist	r	-68.5470	-47.3423	-73.4258	-35.3849	-72.5750	-22.7016	-66.5117	-11.6978	-55.5544	-5.2494	-44.1808	-1.7057	-32.3538	-1.8594	-26.1332	-2.0715	-20.3148	-0.6346	-15.1665	2.1703	-9.9226	5.4513
vp040	9	0.0335	0.8829	26.03.2025 10:47:47	Bitte Frist	r	-68.6182	-47.2435	-74.2378	-35.4612	-73.7718	-22.7328	-67.4201	-11.7074	-56.3742	-4.7016	-44.4142	-0.7612	-31.8262	-0.4145	-26.1482	-0.2428	-19.5133	1.0065	-13.4522	3.0702	-8.1125	5.0233
vp040	9	0.0458	0.8952	26.03.2025 10:47:47	Bitte Frist	r	-69.2218	-46.8230	-74.1454	-34.9932	-73.0532	-21.8379	-67.0189	-11.1890	-56.5581	-4.1591	-44.5700	-0.0277	-32.4220	0.3551	-26.5734	0.7963	-20.6788	2.4046	-15.5233	5.3989	-10.9842	9.2057
vp040	9	0.0581	0.9074	26.03.2025 10:47:47	Bitte Frist	r	-69.1464	-45.9030	-73.9614	-33.7702	-73.4542	-21.0191	-67.3187	-10.1388	-57.0442	-3.2639	-44.5659	0.1278	-32.6427	0.6404	-27.1840	0.9554	-21.1257	2.1664	-15.6521	4.4949	-10.4486	7.1643
vp040	9	0.0703	0.9197	26.03.2025 10:47:47	Bitte Frist	r	-69.4869	-45.4449	-74.2832	-33.1814	-73.1020	-20.3407	-67.0298	-9.5853	-56.2286	-2.6617	-44.7426	0.4126	-32.5415	1.2373	-26.6986	1.4516	-19.9250	2.4023	-13.8416	3.8683	-8.3716	5.2777
vp040	10	0.0040	0.7065	26.03.2025 10:47:52	Ohne Ruf	r	-64.9021	-50.0945	-70.3495	-38.6018	-73.2240	-25.0300	-69.5723	-11.7963	-60.2142	-2.5236	-46.9250	1.7731	-33.5529	1.7375	-27.1630	0.9786	-20.5931	1.4812	-14.2806	3.2760	-8.3365	5.4346
vp040	10	0.0162	0.7187	26.03.2025 10:47:52	Ohne Ruf	r	-64.1043	-45.4285	-70.9520	-33.4536	-72.7059	-21.0453	-69.0549	-8.8614	-58.6171	-0.7455	-45.8527	2.9161	-33.2701	2.2768	-26.9829	2.0956	-20.5639	3.3431	-15.2135	5.5183	-9.5906	8.8775
