Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp004	1	0.0122	1.6795	11.02.2025 17:37:40	Danke Einrichtung	r	-51.5976	-30.9276	-56.5708	-20.0279	-55.8682	-8.4439	-50.2412	0.6009	-40.2907	6.5847	-30.9142	11.3427	-20.2943	12.6585	-14.5881	11.1358	-8.8689	10.0567	-3.1607	8.6736	2.5963	7.5801
vp004	1	0.0244	1.6918	11.02.2025 17:37:40	Danke Einrichtung	r	-52.4082	-32.2995	-56.8800	-20.9485	-56.2721	-9.0461	-51.1017	0.8340	-41.3446	6.5465	-31.7135	10.8990	-21.1879	13.0708	-16.0757	11.7069	-10.2661	9.7462	-4.6757	7.9733	1.0820	6.8200
vp004	1	0.0367	1.7040	11.02.2025 17:37:40	Danke Einrichtung	r	-51.4429	-31.7894	-56.1179	-20.8350	-55.9922	-8.9979	-50.7840	0.8362	-41.5669	6.6406	-31.6336	11.2691	-20.9910	13.5613	-15.2363	11.9229	-9.6951	9.4480	-4.2503	7.7394	1.1001	5.0894
vp004	1	0.0490	1.7163	11.02.2025 17:37:40	Danke Einrichtung	r	-51.2141	-31.4234	-56.5707	-21.1185	-56.0795	-9.1891	-50.5061	0.2208	-40.9464	6.7145	-31.0226	11.0939	-20.3701	14.1368	-14.6375	12.3136	-9.5680	9.6956	-4.3264	8.0005	1.1150	5.9798
vp004	2	0.0086	0.6598	11.02.2025 17:37:45	Danke unkritisch	r	-50.5863	-30.9101	-55.3235	-19.9713	-55.2741	-7.8641	-50.3343	2.1933	-41.9886	9.9557	-32.7308	13.9040	-21.7911	15.3264	-16.1412	12.6331	-10.6603	9.5441	-5.7056	6.4214	-1.5377	1.7155
vp004	2	0.0208	0.6720	11.02.2025 17:37:45	Danke unkritisch	r	-51.5139	-31.5237	-56.2215	-20.5713	-56.1997	-8.6941	-51.4020	1.3795	-43.2414	9.0347	-33.3559	13.9487	-22.8740	15.1545	-17.1901	13.2369	-12.0221	9.4964	-6.8796	6.8862	-2.4934	3.4220
vp004	2	0.0331	0.6843	11.02.2025 17:37:45	Danke unkritisch	r	-50.9002	-32.6253	-54.9861	-21.7787	-55.3363	-9.7262	-51.5784	0.4921	-43.8887	8.3429	-33.9340	13.2371	-23.4706	14.8356	-17.7921	13.5321	-12.7286	9.9957	-7.1578	7.0583	-2.3019	4.1622
vp004	2	0.0454	0.6966	11.02.2025 17:37:45	Danke unkritisch	r	-49.3396	-32.0908	-54.5128	-21.2344	-55.8708	-9.4763	-51.1705	0.6419	-43.3455	8.2062	-33.6506	13.3496	-23.1891	14.8107	-17.3980	13.5793	-12.3383	10.2994	-7.5063	6.7770	-3.5442	2.0341
vp004	3	0.0073	0.8379	11.02.2025 17:37:49	Ohne Frost	r	-51.2767	-35.2574	-57.3386	-24.6491	-57.0453	-12.6362	-54.3690	-2.3337	-46.6529	4.6363	-36.5422	8.2742	-26.4920	6.0483	-21.0375	4.6682	-15.7888	2.9476	-11.6369	-0.5450	-9.6823	-6.0255
vp004	3	0.0196	0.8502	11.02.2025 17:37:49	Ohne Frost	r	-51.2175	-34.3880	-57.0995	-24.2999	-57.2698	-11.7119	-54.0876	-1.4434	-46.5726	6.0470	-36.4023	8.9439	-26.4772	6.1978	-21.1337	4.5774	-15.9234	2.7988	-11.7486	-0.3571	-9.7454	-5.9043
vp004	3	0.0318	0.8624	11.02.2025 17:37:49	Ohne Frost	r	-51.3419	-35.0702	-56.9113	-24.3309	-57.6182	-11.8662	-54.7386	-1.5725	-46.7008	5.6909	-37.0097	8.3284	-26.9280	5.7142	-21.2734	4.1429	-16.3731	2.0948	-12.3830	-1.0137	-10.4778	-6.4459
vp004	3	0.0441	0.8747	11.02.2025 17:37:49	Ohne Frost	r	-52.1633	-34.9648	-58.0075	-24.1169	-57.7614	-11.7621	-55.0790	-1.4169	-46.8994	5.5867	-37.2689	7.5831	-26.8583	4.7180	-21.6573	3.3915	-16.8569	1.7971	-12.9016	-1.1780	-10.7997	-6.8089
vp004	3	0.0564	0.8869	11.02.2025 17:37:49	Ohne Frost	r	-52.5518	-35.6744	-58.0955	-24.6748	-57.8727	-12.5305	-55.4180	-2.0524	-47.5130	4.9297	-37.8334	7.1807	-28.0471	4.0356	-22.6830	2.9641	-18.1040	1.2729	-13.9971	-1.7792	-11.6970	-6.7420
vp004	4	0.0077	0.4722	11.02.2025 17:37:54	Bitte Rechnung	r	-50.3454	-33.0521	-56.0778	-22.0799	-57.2597	-9.8559	-52.3007	0.2519	-42.4508	4.7074	-32.0644	8.6513	-21.9866	9.8597	-16.3546	8.6562	-11.2644	6.4999	-5.6717	4.2117	-1.0530	1.8666
vp004	4	0.0199	0.4844	11.02.2025 17:37:54	Bitte Rechnung	r	-50.0420	-32.6279	-56.1918	-22.1254	-57.2138	-9.8885	-52.5339	-0.2201	-43.3986	5.4675	-33.1747	8.3849	-23.0187	9.9868	-17.0176	9.0924	-11.4289	6.8397	-6.2631	4.4680	-1.5592	1.3416
vp004	4	0.0322	0.4967	11.02.2025 17:37:54	Bitte Rechnung	r	-50.1798	-33.2815	-56.1487	-22.8692	-57.2832	-10.3131	-52.5240	-0.4444	-43.5792	5.2018	-33.6016	8.2622	-23.3619	10.2974	-17.5092	9.3525	-12.1632	7.0813	-6.8668	4.3160	-2.5871	0.4685
vp004	4	0.0445	0.5090	11.02.2025 17:37:54	Bitte Rechnung	r	-50.5362	-32.6333	-56.2583	-22.0356	-57.0890	-9.8206	-52.4414	-0.3194	-43.5115	5.4137	-33.7854	8.4433	-23.6139	9.9099	-17.4937	9.2876	-12.0848	6.8595	-7.2077	3.6615	-3.2797	-1.6337
vp004	5	0.0025	0.4530	11.02.2025 17:37:59	Ohne Transfusion	r	-51.1718	-31.7735	-56.2917	-20.4055	-55.9988	-9.0465	-51.0779	0.6314	-41.8625	5.8181	-31.6782	9.4838	-21.3996	9.3349	-15.6305	8.8497	-9.9669	8.9832	-4.0567	8.6390	2.1174	7.1260
vp004	5	0.0148	0.4652	11.02.2025 17:37:59	Ohne Transfusion	r	-51.6738	-33.3784	-57.0474	-22.0677	-56.2275	-9.8451	-51.3207	-0.0842	-42.3543	5.9103	-31.8086	9.4786	-21.7289	9.3666	-15.6901	8.7453	-9.7944	8.9563	-4.2050	8.6382	2.1950	7.8564
