Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp009	1	0.0081	1.4709	17.02.2025 13:02:47	Danke Einrichtung	r	-64.6138	-29.0004	-64.1038	-17.7654	-60.3588	-3.3395	-51.9078	6.2107	-41.0334	10.9822	-29.5857	11.9414	-18.7058	8.7075	-13.3527	5.9546	-8.1890	3.6183	-3.4882	0.4379	0.6061	-2.8700
vp009	1	0.0204	1.4832	17.02.2025 13:02:47	Danke Einrichtung	r	-64.1986	-28.9036	-64.9790	-16.5788	-60.8704	-2.9938	-52.3289	5.9891	-41.4602	10.7081	-30.4376	12.0458	-19.7540	9.3535	-14.4511	6.7319	-9.7234	4.3972	-5.4560	1.5846	-1.8521	-1.9693
vp009	1	0.0327	1.4954	17.02.2025 13:02:47	Danke Einrichtung	r	-64.3351	-29.2310	-64.6918	-16.7465	-60.7227	-3.6485	-52.8043	6.0140	-41.5960	11.2458	-30.2683	12.4024	-18.4704	9.6624	-13.0463	6.5584	-7.8980	4.3857	-3.6071	0.9677	1.1145	-3.3098
vp009	2	0.0006	1.5721	17.02.2025 13:02:53	Danke unkritisch	r	-61.8664	-29.5799	-63.1842	-18.0625	-60.7835	-5.2794	-53.2064	5.4566	-42.1235	11.2893	-31.8411	13.1243	-19.9922	11.6414	-14.2129	9.4581	-9.2404	6.6659	-5.7533	3.8392	-1.8921	-0.8082
vp009	2	0.0129	1.5843	17.02.2025 13:02:53	Danke unkritisch	r	-64.2848	-30.8004	-64.3559	-18.2311	-60.5666	-5.1288	-53.0733	6.2554	-42.4984	11.6678	-31.2607	13.6823	-19.8425	11.7892	-13.6742	9.3147	-8.5467	6.1791	-5.0206	3.8825	-0.0111	-3.9667
vp009	2	0.0251	1.5965	17.02.2025 13:02:53	Danke unkritisch	r	-62.0200	-28.9238	-63.7637	-16.1801	-60.1032	-3.7109	-51.8969	6.9117	-40.8411	12.1815	-29.7354	14.0842	-18.6051	11.4576	-12.2107	8.6907	-8.1130	5.7858	-4.9169	2.5576	-0.2093	-3.9555
vp009	2	0.0374	1.6088	17.02.2025 13:02:53	Danke unkritisch	r	-63.0340	-30.2538	-64.7651	-17.4125	-60.6562	-5.0562	-52.9212	6.2973	-42.3894	11.4572	-31.6484	14.2636	-19.6451	12.0554	-14.2287	9.7393	-9.2693	6.4048	-5.7896	2.8550	-2.4472	-1.3644
vp009	2	0.0496	1.6211	17.02.2025 13:02:53	Danke unkritisch	r	-63.0565	-29.9702	-64.0210	-16.6042	-60.0212	-4.1287	-51.7996	6.4218	-41.4864	11.3625	-30.1596	13.4070	-17.0134	11.0074	-12.5265	8.9084	-8.3874	5.9816	-3.1032	0.6717	0.7191	-3.2350
vp009	2	0.0619	1.6334	17.02.2025 13:02:53	Danke unkritisch	r	-62.4078	-29.3508	-63.6262	-16.6359	-59.8826	-3.8035	-51.7601	6.5755	-40.5340	12.7057	-28.1226	14.2431	-17.4810	11.6388	-11.0658	8.8960	-6.3316	5.3535	-2.9864	0.1508	0.7993	-3.8330
vp009	3	0.0105	1.1858	17.02.2025 13:02:58	Ohne Frost	r	-64.1443	-30.2628	-65.2066	-18.8679	-62.0990	-6.4041	-55.1356	3.2223	-44.2582	7.8974	-35.1573	9.1459	-25.2671	7.3239	-20.6989	5.4031	-14.9494	3.5043	-10.8360	0.4056	-6.5830	-3.5989
