Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp009	6	0.0071	0.9495	17.02.2025 13:18:21	Bitte Kredit	r	-66.5611	-29.8778	-67.4282	-17.5335	-62.7751	-5.2905	-52.6800	5.7396	-42.7502	11.2365	-32.3687	12.4935	-20.6886	9.5958	-15.5410	6.5950	-10.5675	2.7246	-6.8041	-1.1154	-3.0634	-4.9612
vp009	6	0.0193	0.9618	17.02.2025 13:18:21	Bitte Kredit	r	-67.6851	-31.0625	-68.3328	-18.5806	-62.9568	-5.5435	-53.8278	5.2940	-43.7605	11.1188	-32.9896	12.4876	-21.2166	9.6903	-15.4060	6.4860	-10.2871	2.7431	-6.7389	-1.0850	-3.0357	-5.3827
vp009	6	0.0316	0.9741	17.02.2025 13:18:21	Bitte Kredit	r	-66.9967	-30.8109	-67.2493	-18.7006	-62.3726	-6.7094	-54.4357	4.3028	-42.5051	10.5333	-33.5619	12.1774	-21.3755	9.5732	-15.8924	6.6731	-10.5046	2.9599	-6.9824	-1.4013	-3.2880	-5.4743
vp009	6	0.0439	0.9863	17.02.2025 13:18:21	Bitte Kredit	r	-69.2211	-30.6744	-68.6808	-18.8714	-63.2189	-6.9393	-54.5487	4.0083	-41.6668	10.5857	-32.7481	11.8829	-20.7148	9.9322	-16.0247	7.4009	-10.7162	3.6213	-6.5583	0.0499	-3.4726	-4.2629
vp009	6	0.0561	0.9986	17.02.2025 13:18:21	Bitte Kredit	r	-67.9173	-30.5062	-67.8538	-18.1137	-61.9332	-5.2487	-53.1414	4.9907	-41.8063	10.2149	-31.7268	12.0422	-19.3734	9.3052	-14.3537	6.5053	-9.8631	3.4806	-6.1497	-0.5049	-2.4535	-4.1251
vp009	7	0.0026	1.1990	17.02.2025 13:18:26	Bitte Zigarette	r	-69.6208	-30.2261	-69.9406	-18.6429	-64.3497	-5.8853	-54.4665	3.7076	-42.3687	8.1223	-31.9547	9.1543	-20.3268	6.0950	-14.2569	2.4357	-8.9381	-0.7387	-4.9722	-5.2312	-0.6692	-9.5957
vp009	7	0.0149	1.2112	17.02.2025 13:18:26	Bitte Zigarette	r	-68.8645	-30.8997	-69.5811	-19.3309	-64.4881	-6.6881	-56.7365	3.0232	-44.8534	8.2741	-32.9809	9.2069	-20.9839	5.8559	-15.9691	2.9672	-10.4864	-0.5996	-6.4153	-5.3729	-3.1187	-9.9751
vp009	7	0.0271	1.2235	17.02.2025 13:18:26	Bitte Zigarette	r	-69.9063	-31.1939	-70.1217	-18.5489	-64.3038	-6.1783	-55.8549	3.5621	-44.1796	8.1392	-32.8223	8.9706	-21.5031	6.2381	-16.1276	3.3799	-10.3583	-0.1409	-6.7721	-4.9582	-4.3890	-9.9521
vp009	8	0.0089	1.0121	17.02.2025 13:18:31	Ohne Kröte	r	-66.5971	-30.2919	-67.0424	-17.2359	-62.3739	-5.0857	-54.7113	5.0156	-45.3069	10.0675	-36.5015	12.6870	-24.8868	10.7467	-19.9132	7.5941	-14.6750	4.0289	-10.2122	0.4773	-6.9108	-2.7537
vp009	8	0.0211	1.0244	17.02.2025 13:18:31	Ohne Kröte	r	-67.3145	-31.4384	-67.8750	-18.5863	-63.7857	-6.0399	-56.0592	4.0257	-45.8807	9.5761	-35.8365	11.4677	-24.2289	9.8819	-18.5379	6.5124	-13.5486	2.7584	-9.5049	-0.7767	-6.0520	-4.8320
