Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp045	1	0.0044	1.0570	10.04.2025 13:21:03	Ohne Kristall	r	-54.7248	-42.2119	-64.1212	-27.9827	-64.0005	-12.7860	-56.5753	-0.0407	-45.2346	7.8816	-32.3180	13.2979	-19.5391	10.3397	-13.8147	5.7907	-8.3131	2.4235	-3.3384	-0.7260	2.7320	-4.4063
vp045	1	0.0167	1.0693	10.04.2025 13:21:03	Ohne Kristall	r	-54.9035	-44.6269	-64.8331	-31.7263	-66.2149	-17.1184	-59.4484	-3.9295	-47.9207	5.5466	-34.6341	11.4572	-20.5647	9.5914	-14.6599	5.3932	-8.8510	2.1681	-3.5571	-1.1579	2.2463	-5.2982
vp045	1	0.0290	1.0815	10.04.2025 13:21:03	Ohne Kristall	r	-55.4656	-44.9082	-64.8736	-32.6927	-66.2336	-18.6284	-59.5128	-5.3003	-48.6019	4.5059	-35.0130	10.9101	-21.0151	9.1516	-15.0250	5.2391	-9.0592	2.2511	-3.6871	-0.9672	2.2438	-5.3638
vp045	1	0.0412	1.0938	10.04.2025 13:21:03	Ohne Kristall	r	-56.9064	-45.4292	-66.0025	-33.2960	-66.9094	-18.9882	-59.7735	-5.9221	-48.7506	3.7075	-35.4167	10.8791	-21.1198	9.0937	-14.9218	5.6741	-8.9921	2.6944	-3.8544	-0.1308	2.6960	-3.7659
vp045	2	0.0050	1.1146	10.04.2025 13:21:08	Ohne betrachten	r	-59.9365	-45.3146	-66.1068	-32.2122	-65.6069	-19.3647	-58.9371	-8.0225	-46.3679	-0.6407	-33.4396	4.3335	-20.1064	4.3905	-13.2509	3.0796	-7.3511	2.6346	-0.4350	2.3062	5.3133	0.3200
vp045	2	0.0173	1.1269	10.04.2025 13:21:08	Ohne betrachten	r	-59.4799	-45.8486	-65.6415	-33.0010	-66.8122	-19.8699	-60.3746	-7.9344	-47.7286	0.0173	-34.6503	5.2221	-21.6410	4.5838	-15.0584	3.0092	-8.4118	2.0588	-2.1460	0.8472	4.1201	-1.4759
vp045	2	0.0295	1.1391	10.04.2025 13:21:08	Ohne betrachten	r	-59.8997	-45.3629	-66.3191	-32.6647	-67.6057	-19.6084	-60.9499	-8.1354	-48.3735	0.2381	-35.5962	5.8432	-22.1228	4.6162	-15.8378	2.5384	-9.2148	0.7019	-3.5816	-1.8231	1.7951	-5.2512
vp045	2	0.0418	1.1514	10.04.2025 13:21:08	Ohne betrachten	r	-59.7364	-45.4328	-66.1166	-32.6446	-67.8016	-19.5379	-61.2440	-8.1477	-48.5214	-0.2793	-36.1258	5.4385	-23.2709	3.9894	-17.1841	1.2319	-10.9333	-0.2376	-5.2483	-3.2439	-0.0657	-6.7737
vp045	2	0.0541	1.1637	10.04.2025 13:21:08	Ohne betrachten	r	-61.4605	-45.9102	-67.6966	-33.4606	-68.4949	-19.9937	-61.8036	-8.9051	-49.2868	-1.5474	-37.4830	4.2926	-24.1260	3.4484	-17.9090	0.8164	-11.7994	-1.1297	-6.3373	-4.4034	-1.6785	-8.7950
vp045	2	0.0663	1.1759	10.04.2025 13:21:08	Ohne betrachten	r	-61.7073	-45.7843	-67.5894	-33.4385	-69.1585	-20.5509	-61.3500	-9.8667	-50.5298	-2.6929	-38.3278	3.2292	-25.5862	2.4933	-19.4976	0.5142	-13.5894	-1.9399	-8.4261	-4.8972	-5.3701	-9.6574
vp045	3	0.0118	1.0940	10.04.2025 13:21:14	Danke Rosine	r	-58.4510	-44.3835	-64.3373	-31.6274	-63.6666	-18.3427	-56.8682	-7.2134	-45.6774	1.6250	-34.7633	9.3819	-21.0057	7.6130	-15.1631	3.9835	-8.9282	1.5617	-3.2058	-0.8933	4.1102	-3.0493
vp045	3	0.0240	1.1062	10.04.2025 13:21:14	Danke Rosine	r	-58.9306	-45.0232	-65.4515	-32.1988	-64.9259	-19.1267	-58.2677	-7.5957	-47.0767	1.2715	-35.5592	8.6279	-22.2455	7.2500	-16.3325	3.9764	-10.2015	1.5562	-4.5072	-1.1042	1.5587	-3.6543
vp045	3	0.0363	1.1185	10.04.2025 13:21:14	Danke Rosine	r	-59.3407	-45.0585	-65.9319	-31.6565	-64.8500	-18.5375	-58.2619	-6.8038	-47.2224	1.6707	-35.8242	8.6316	-22.2341	6.4852	-16.5187	3.1948	-10.2854	0.8033	-4.2787	-1.8377	1.5719	-5.3728
