Client family name	Sequence #	Time of sample in annot	Time of sample in recording	Date Time of recording	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue
vp056	5	0.0018	1.6617	09.07.2025 11:07:56	Danke Zentrum	r	-57.6985	-33.8590	-61.2390	-22.5390	-57.1941	-12.4024	-50.1768	-4.3137	-42.2324	2.1573	-31.3365	3.3741	-21.5654	4.5979	-15.8088	4.9269	-10.7692	4.4088	-5.2867	3.8758	0.7811	3.2149
vp056	5	0.0141	1.6740	09.07.2025 11:07:56	Danke Zentrum	r	-57.9002	-33.2071	-61.4352	-22.4766	-57.9552	-12.3453	-51.2872	-4.2544	-43.1761	2.2588	-32.4324	3.3668	-22.3587	4.6180	-16.5683	5.0374	-10.7380	4.7455	-4.9141	4.7519	0.9288	4.9783
vp056	5	0.0264	1.6862	09.07.2025 11:07:56	Danke Zentrum	r	-58.3891	-33.8518	-61.8713	-22.9456	-58.4390	-12.6124	-51.3717	-4.3213	-43.0201	2.4849	-32.1799	3.3506	-22.5720	4.1490	-16.6601	4.7203	-11.1004	4.7114	-5.6077	4.2828	0.3006	4.0143
vp056	5	0.0386	1.6985	09.07.2025 11:07:56	Danke Zentrum	r	-57.9431	-33.0120	-61.7093	-22.2947	-58.1210	-12.2361	-51.5426	-3.9981	-43.3823	2.5396	-33.1311	3.4027	-23.1085	4.1874	-17.0003	4.7379	-10.9360	4.7387	-4.9724	5.3313	1.5292	7.5427
vp056	5	0.0509	1.7107	09.07.2025 11:07:56	Danke Zentrum	r	-57.8148	-33.4984	-61.7936	-22.5339	-58.3902	-12.2367	-51.8089	-3.8802	-43.5976	2.6468	-33.3269	3.5368	-23.7390	4.2900	-17.8491	4.9431	-12.2462	5.2023	-6.9656	3.5304	-1.4998	0.9628
vp056	5	0.0631	1.7230	09.07.2025 11:07:56	Danke Zentrum	r	-58.0235	-32.7090	-62.2136	-22.4637	-58.4222	-12.1833	-52.1002	-3.8563	-43.9510	2.7309	-33.2799	3.6107	-23.6083	4.1452	-17.4986	4.7824	-12.0970	4.9974	-6.7194	3.8458	-1.6528	1.8442
vp056	5	0.0754	1.7353	09.07.2025 11:07:56	Danke Zentrum	r	-58.2678	-32.8286	-61.5655	-21.9262	-58.1515	-11.5718	-51.3070	-3.4582	-43.0373	3.1831	-32.6114	3.9452	-23.0239	4.3457	-16.7423	5.0392	-11.1456	5.1510	-5.2586	4.6901	0.5852	2.7710
vp056	5	0.0877	1.7475	09.07.2025 11:07:56	Danke Zentrum	r	-58.0211	-32.8429	-62.1574	-22.2872	-58.4495	-12.0618	-51.5481	-4.0043	-43.5102	2.8719	-33.3024	3.9673	-23.8483	4.3655	-17.8058	4.9587	-12.2232	5.5904	-6.8268	4.3702	-1.8824	1.2796
vp056	5	0.0999	1.7598	09.07.2025 11:07:56	Danke Zentrum	r	-58.7286	-32.9301	-62.5114	-22.4121	-59.0142	-12.5125	-52.3433	-4.4076	-44.2266	2.3637	-34.2476	4.0401	-23.9624	4.5298	-18.5671	5.0804	-12.6671	5.6524	-7.0226	4.7597	-1.1335	2.1711
vp056	5	0.1122	1.7720	09.07.2025 11:07:56	Danke Zentrum	r	-57.8526	-33.3787	-61.5373	-22.6194	-59.1020	-12.3908	-52.4126	-4.2419	-43.9180	2.3910	-34.0875	4.1508	-23.9109	4.6282	-17.9443	4.9401	-11.8258	5.1308	-6.1436	4.9604	-0.1046	3.8579
vp056	6	0.0095	1.1337	09.07.2025 11:08:01	Danke Runde	r	-56.5107	-29.2273	-59.1046	-18.6996	-55.3065	-8.5409	-49.5075	-0.2206	-41.1600	5.5078	-31.8878	6.4909	-22.1300	7.8209	-16.3069	8.1604	-11.3632	7.5419	-5.7671	6.5271	-0.0989	4.2356
vp056	6	0.0217	1.1459	09.07.2025 11:08:01	Danke Runde	r	-57.1309	-30.2869	-59.9722	-19.2104	-56.4132	-8.3487	-49.7401	0.0942	-40.4129	5.3463	-30.2075	6.1743	-19.8425	7.6276	-14.6279	7.4945	-9.4182	6.4615	-3.5764	5.1998	1.7691	2.1662
vp056	6	0.0340	1.1582	09.07.2025 11:08:01	Danke Runde	r	-56.1524	-29.9862	-59.3784	-19.4821	-55.8299	-8.8232	-50.0059	-0.3748	-40.7876	5.4178	-31.1452	6.0929	-21.4720	8.0500	-16.0934	8.0719	-10.7460	7.0044	-5.2699	5.6355	0.1041	3.0297
vp056	6	0.0463	1.1705	09.07.2025 11:08:01	Danke Runde	r	-56.4585	-29.9181	-59.5709	-19.5049	-56.1500	-8.9206	-50.2333	-0.4496	-41.4659	5.3452	-31.4486	5.7285	-21.4509	7.4253	-15.9889	7.8243	-10.8709	7.1745	-5.0877	5.6394	0.4629	2.9321
vp056	6	0.0585	1.1827	09.07.2025 11:08:01	Danke Runde	r	-56.2007	-30.4488	-59.8468	-20.1446	-56.7816	-9.0132	-50.8131	-0.4475	-41.4801	5.4332	-31.1964	5.7646	-20.4776	7.4560	-14.8244	7.6025	-9.3042	6.2932	-3.4214	4.6057	2.5499	2.0302
vp056	6	0.0708	1.1950	09.07.2025 11:08:01	Danke Runde	r	-56.4705	-30.6714	-60.1221	-20.2360	-57.4621	-9.3571	-50.9600	-0.9476	-41.7918	5.1865	-31.6811	5.2611	-21.8019	7.2560	-16.2273	7.4742	-10.8478	6.5837	-5.1543	5.4073	0.3129	3.0211
vp056	6	0.0830	1.2073	09.07.2025 11:08:01	Danke Runde	r	-56.1365	-31.0029	-60.9514	-20.3040	-57.7215	-9.8115	-51.1529	-1.3554	-42.1179	4.8474	-32.3877	5.4851	-22.6335	7.1267	-16.9307	7.3559	-11.2472	7.2517	-6.3180	6.0931	-1.6428	3.7750
vp056	6	0.0953	1.2195	09.07.2025 11:08:01	Danke Runde	r	-57.9965	-31.2924	-63.0186	-20.9663	-58.7285	-10.6247	-52.3459	-2.2744	-43.6848	4.5581	-33.5260	5.3904	-24.0437	6.7359	-17.9125	7.0582	-11.6963	6.9983	-6.6280	5.6602	-1.3517	2.8076
vp056	7	0.0021	1.2838	09.07.2025 11:08:06	Ohne Luftfracht	r	-59.6219	-33.5074	-63.0185	-22.0698	-58.1810	-12.2494	-50.2824	-4.7542	-41.6468	1.8002	-30.5845	4.0249	-19.8675	5.1755	-14.2148	5.2608	-7.9140	5.5970	-1.7451	7.5802	4.3753	7.7481
